movie_id:string:START_ID,:START_LABEL,category_id:string:END_ID,:END_LABEL,:TYPE,year:string
"1307739","movie","喜剧","category","BELONGS","1994.0"
"1307739","movie","动作","category","BELONGS","1994.0"
"1291831","movie","剧情","category","BELONGS","2003.0"
"1291831","movie","爱情","category","BELONGS","2003.0"
"1291831","movie","家庭","category","BELONGS","2003.0"
"1296996","movie","奇幻","category","BELONGS","2003.0"
"1296996","movie","冒险","category","BELONGS","2003.0"
"6517421","movie","悬疑","category","BELONGS","2013.0"
"6517421","movie","犯罪","category","BELONGS","2013.0"
"6517421","movie","奇幻","category","BELONGS","2013.0"
"3743114","movie","剧情","category","BELONGS","2010.0"
"3743114","movie","动作","category","BELONGS","2010.0"
"3743114","movie","犯罪","category","BELONGS","2010.0"
"10450409","movie","剧情","category","BELONGS","2011.0"
"10450409","movie","历史","category","BELONGS","2011.0"
"10450409","movie","战争","category","BELONGS","2011.0"
"1783457","movie","喜剧","category","BELONGS","2008.0"
"1783457","movie","动作","category","BELONGS","2008.0"
"1783457","movie","动画","category","BELONGS","2008.0"
"1783457","movie","冒险","category","BELONGS","2008.0"
"10437779","movie","剧情","category","BELONGS","2013.0"
"10437779","movie","犯罪","category","BELONGS","2013.0"
"1295646","movie","剧情","category","BELONGS","1940.0"
"1295646","movie","喜剧","category","BELONGS","1940.0"
"1295646","movie","战争","category","BELONGS","1940.0"
"1296217","movie","剧情","category","BELONGS","1996.0"
"1296217","movie","悬疑","category","BELONGS","1996.0"
"1296217","movie","惊悚","category","BELONGS","1996.0"
"1296217","movie","犯罪","category","BELONGS","1996.0"
"7059671","movie","剧情","category","BELONGS","2013.0"
"7059671","movie","爱情","category","BELONGS","2013.0"
"7059671","movie","悬疑","category","BELONGS","2013.0"
"3642843","movie","动作","category","BELONGS","2013.0"
"3642843","movie","科幻","category","BELONGS","2013.0"
"3642843","movie","冒险","category","BELONGS","2013.0"
"1307528","movie","剧情","category","BELONGS","2003.0"
"1307528","movie","犯罪","category","BELONGS","2003.0"
"1292275","movie","动作","category","BELONGS","1998.0"
"1292275","movie","惊悚","category","BELONGS","1998.0"
"1292275","movie","犯罪","category","BELONGS","1998.0"
"1301169","movie","剧情","category","BELONGS","2000.0"
"1301169","movie","歌舞","category","BELONGS","2000.0"
"1301169","movie","家庭","category","BELONGS","2000.0"
"1301169","movie","儿童","category","BELONGS","2000.0"
"1308779","movie","动作","category","BELONGS","2004.0"
"1308779","movie","科幻","category","BELONGS","2004.0"
"1308779","movie","冒险","category","BELONGS","2004.0"
"1308779","movie","灾难","category","BELONGS","2004.0"
"3552028","movie","剧情","category","BELONGS","2009.0"
"3552028","movie","家庭","category","BELONGS","2009.0"
"3552028","movie","传记","category","BELONGS","2009.0"
"3552028","movie","运动","category","BELONGS","2009.0"
"3005875","movie","动作","category","BELONGS","2012.0"
"3005875","movie","科幻","category","BELONGS","2012.0"
"3005875","movie","冒险","category","BELONGS","2012.0"
"3005875","movie","灾难","category","BELONGS","2012.0"
"1292222","movie","剧情","category","BELONGS","1976.0"
"1292222","movie","犯罪","category","BELONGS","1976.0"
"1920805","movie","剧情","category","BELONGS","2007.0"
"1920805","movie","爱情","category","BELONGS","2007.0"
"1920805","movie","传记","category","BELONGS","2007.0"
"4847665","movie","剧情","category","BELONGS","2012.0"
"1298898","movie","剧情","category","BELONGS","1999.0"
"1298898","movie","动作","category","BELONGS","1999.0"
"1298898","movie","犯罪","category","BELONGS","1999.0"
"1793491","movie","喜剧","category","BELONGS","2007.0"
"1793491","movie","动画","category","BELONGS","2007.0"
"1793491","movie","奇幻","category","BELONGS","2007.0"
"1433360","movie","剧情","category","BELONGS","2006.0"
"1433360","movie","爱情","category","BELONGS","2006.0"
"1291543","movie","喜剧","category","BELONGS","2004.0"
"1291543","movie","动作","category","BELONGS","2004.0"
"1291543","movie","犯罪","category","BELONGS","2004.0"
"1291543","movie","奇幻","category","BELONGS","2004.0"
"2076181","movie","剧情","category","BELONGS","2009.0"
"2076181","movie","爱情","category","BELONGS","2009.0"
"2076181","movie","科幻","category","BELONGS","2009.0"
"2076181","movie","奇幻","category","BELONGS","2009.0"
"2222996","movie","剧情","category","BELONGS","2008.0"
"2222996","movie","家庭","category","BELONGS","2008.0"
"1418752","movie","剧情","category","BELONGS","2005.0"
"1418752","movie","悬疑","category","BELONGS","2005.0"
"1418752","movie","恐怖","category","BELONGS","2005.0"
"1310177","movie","剧情","category","BELONGS","2003.0"
"1310177","movie","喜剧","category","BELONGS","2003.0"
"1310177","movie","动画","category","BELONGS","2003.0"
"1310177","movie","冒险","category","BELONGS","2003.0"
"1300656","movie","动作","category","BELONGS","1984.0"
"1300656","movie","科幻","category","BELONGS","1984.0"
"1300656","movie","惊悚","category","BELONGS","1984.0"
"1293088","movie","喜剧","category","BELONGS","1990.0"
"1293088","movie","家庭","category","BELONGS","1990.0"
"4873490","movie","剧情","category","BELONGS","2011.0"
"4873490","movie","爱情","category","BELONGS","2011.0"
"3178770","movie","喜剧","category","BELONGS","2012.0"
"3178770","movie","动画","category","BELONGS","2012.0"
"3178770","movie","冒险","category","BELONGS","2012.0"
"1432146","movie","动作","category","BELONGS","2008.0"
"1432146","movie","科幻","category","BELONGS","2008.0"
"1432146","movie","惊悚","category","BELONGS","2008.0"
"1432146","movie","冒险","category","BELONGS","2008.0"
"1305903","movie","科幻","category","BELONGS","1997.0"
"1305903","movie","悬疑","category","BELONGS","1997.0"
"1305903","movie","惊悚","category","BELONGS","1997.0"
"2028666","movie","剧情","category","BELONGS","2008.0"
"2028666","movie","悬疑","category","BELONGS","2008.0"
"2028666","movie","惊悚","category","BELONGS","2008.0"
"1303173","movie","喜剧","category","BELONGS","1997.0"
"1325958","movie","剧情","category","BELONGS","1961.0"
"1325958","movie","喜剧","category","BELONGS","1961.0"
"1325958","movie","爱情","category","BELONGS","1961.0"
"1305666","movie","剧情","category","BELONGS","2002.0"
"1305666","movie","传记","category","BELONGS","2002.0"
"1299603","movie","惊悚","category","BELONGS","1992.0"
"1299603","movie","犯罪","category","BELONGS","1992.0"
"1291936","movie","动作","category","BELONGS","1995.0"
"1291936","movie","科幻","category","BELONGS","1995.0"
"1291936","movie","动画","category","BELONGS","1995.0"
"1291936","movie","惊悚","category","BELONGS","1995.0"
"1291936","movie","奇幻","category","BELONGS","1995.0"
"7064681","movie","剧情","category","BELONGS","2012.0"
"7064681","movie","动画","category","BELONGS","2012.0"
"7064681","movie","奇幻","category","BELONGS","2012.0"
"1299288","movie","剧情","category","BELONGS","1988.0"
"1299288","movie","爱情","category","BELONGS","1988.0"
"1293749","movie","剧情","category","BELONGS","1946.0"
"1293749","movie","爱情","category","BELONGS","1946.0"
"1293749","movie","奇幻","category","BELONGS","1946.0"
"4914468","movie","喜剧","category","BELONGS","2012.0"
"4914468","movie","动画","category","BELONGS","2012.0"
"4914468","movie","冒险","category","BELONGS","2012.0"
"1301459","movie","剧情","category","BELONGS","2001.0"
"1301459","movie","悬疑","category","BELONGS","2001.0"
"1301459","movie","恐怖","category","BELONGS","2001.0"
"1308820","movie","剧情","category","BELONGS","2004.0"
"1308820","movie","喜剧","category","BELONGS","2004.0"
"1298744","movie","科幻","category","BELONGS","1995.0"
"1298744","movie","悬疑","category","BELONGS","1995.0"
"1298744","movie","惊悚","category","BELONGS","1995.0"
"10733376","movie","剧情","category","BELONGS","2013.0"
"10733376","movie","爱情","category","BELONGS","2013.0"
"1300613","movie","剧情","category","BELONGS","1993.0"
"1300613","movie","喜剧","category","BELONGS","1993.0"
"1300613","movie","爱情","category","BELONGS","1993.0"
"1300613","movie","奇幻","category","BELONGS","1993.0"
"1820156","movie","剧情","category","BELONGS","2007.0"
"1820156","movie","科幻","category","BELONGS","2007.0"
"1820156","movie","惊悚","category","BELONGS","2007.0"
"1820156","movie","灾难","category","BELONGS","2007.0"
"1292330","movie","剧情","category","BELONGS","1987.0"
"1292330","movie","爱情","category","BELONGS","1987.0"
"4206436","movie","剧情","category","BELONGS","2012.0"
"4206436","movie","战争","category","BELONGS","2012.0"
"1298038","movie","喜剧","category","BELONGS","1999.0"
"1298038","movie","爱情","category","BELONGS","1999.0"
"1291565","movie","喜剧","category","BELONGS","2003.0"
"1291565","movie","动画","category","BELONGS","2003.0"
"1306607","movie","剧情","category","BELONGS","2001.0"
"1306607","movie","科幻","category","BELONGS","2001.0"
"1306607","movie","悬疑","category","BELONGS","2001.0"
"6393127","movie","剧情","category","BELONGS","2011.0"
"6393127","movie","历史","category","BELONGS","2011.0"
"6393127","movie","战争","category","BELONGS","2011.0"
"1291544","movie","剧情","category","BELONGS","2004.0"
"1291544","movie","奇幻","category","BELONGS","2004.0"
"1291544","movie","冒险","category","BELONGS","2004.0"
"1291575","movie","喜剧","category","BELONGS","1995.0"
"1291575","movie","动画","category","BELONGS","1995.0"
"1291575","movie","家庭","category","BELONGS","1995.0"
"1291575","movie","荒诞","category","BELONGS","1995.0"
"1316580","movie","剧情","category","BELONGS","2003.0"
"1316580","movie","情色","category","BELONGS","2003.0"
"1309101","movie","喜剧","category","BELONGS","2005.0"
"1309101","movie","家庭","category","BELONGS","2005.0"
"1309101","movie","奇幻","category","BELONGS","2005.0"
"1309101","movie","冒险","category","BELONGS","2005.0"
"1292523","movie","科幻","category","BELONGS","2013.0"
"1292523","movie","冒险","category","BELONGS","2013.0"
"1293399","movie","剧情","category","BELONGS","1984.0"
"1293399","movie","音乐","category","BELONGS","1984.0"
"1293399","movie","传记","category","BELONGS","1984.0"
"1863766","movie","喜剧","category","BELONGS","2010.0"
"1863766","movie","爱情","category","BELONGS","2010.0"
"1863766","movie","动画","category","BELONGS","2010.0"
"1863766","movie","歌舞","category","BELONGS","2010.0"
"1863766","movie","奇幻","category","BELONGS","2010.0"
"1307766","movie","剧情","category","BELONGS","1999.0"
"1307766","movie","家庭","category","BELONGS","1999.0"
"6879185","movie","剧情","category","BELONGS","2013.0"
"6879185","movie","传记","category","BELONGS","2013.0"
"6879185","movie","历史","category","BELONGS","2013.0"
"1418192","movie","动作","category","BELONGS","2007.0"
"1418192","movie","奇幻","category","BELONGS","2007.0"
"1418192","movie","冒险","category","BELONGS","2007.0"
"1301726","movie","剧情","category","BELONGS","2001.0"
"1301726","movie","惊悚","category","BELONGS","2001.0"
"1301726","movie","历史","category","BELONGS","2001.0"
"1301726","movie","战争","category","BELONGS","2001.0"
"3792848","movie","剧情","category","BELONGS","2011.0"
"1301445","movie","喜剧","category","BELONGS","1997.0"
"1301445","movie","动作","category","BELONGS","1997.0"
"1301445","movie","科幻","category","BELONGS","1997.0"
"2132495","movie","剧情","category","BELONGS","2007.0"
"2132495","movie","喜剧","category","BELONGS","2007.0"
"2132495","movie","爱情","category","BELONGS","2007.0"
"1298128","movie","剧情","category","BELONGS","1993.0"
"1298128","movie","喜剧","category","BELONGS","1993.0"
"1298128","movie","爱情","category","BELONGS","1993.0"
"1309172","movie","喜剧","category","BELONGS","2004.0"
"1309172","movie","爱情","category","BELONGS","2004.0"
"1756073","movie","剧情","category","BELONGS","2005.0"
"1293203","movie","剧情","category","BELONGS","1990.0"
"1293203","movie","爱情","category","BELONGS","1990.0"
"1293203","movie","悬疑","category","BELONGS","1990.0"
"1293203","movie","惊悚","category","BELONGS","1990.0"
"1293203","movie","奇幻","category","BELONGS","1990.0"
"1300572","movie","剧情","category","BELONGS","1985.0"
"1300572","movie","家庭","category","BELONGS","1985.0"
"1300572","movie","传记","category","BELONGS","1985.0"
"11500954","movie","剧情","category","BELONGS","2013.0"
"1945330","movie","剧情","category","BELONGS","2007.0"
"1945330","movie","科幻","category","BELONGS","2007.0"
"1945330","movie","惊悚","category","BELONGS","2007.0"
"1945330","movie","灾难","category","BELONGS","2007.0"
"1769507","movie","剧情","category","BELONGS","2004.0"
"1769507","movie","爱情","category","BELONGS","2004.0"
"1769507","movie","战争","category","BELONGS","2004.0"
"6537500","movie","剧情","category","BELONGS","2013.0"
"6537500","movie","动作","category","BELONGS","2013.0"
"6537500","movie","惊悚","category","BELONGS","2013.0"
"6537500","movie","犯罪","category","BELONGS","2013.0"
"6791750","movie","剧情","category","BELONGS","2013.0"
"6791750","movie","爱情","category","BELONGS","2013.0"
"6791750","movie","动画","category","BELONGS","2013.0"
"1292055","movie","剧情","category","BELONGS","2003.0"
"1292055","movie","家庭","category","BELONGS","2003.0"
"6057942","movie","喜剧","category","BELONGS","2013.0"
"6057942","movie","动作","category","BELONGS","2013.0"
"1293764","movie","剧情","category","BELONGS","1990.0"
"1293764","movie","西部","category","BELONGS","1990.0"
"1293764","movie","冒险","category","BELONGS","1990.0"
"3094909","movie","剧情","category","BELONGS","2012.0"
"3094909","movie","喜剧","category","BELONGS","2012.0"
"3094909","movie","爱情","category","BELONGS","2012.0"
"3094909","movie","家庭","category","BELONGS","2012.0"
"4249355","movie","剧情","category","BELONGS","2011.0"
"4249355","movie","动作","category","BELONGS","2011.0"
"4249355","movie","惊悚","category","BELONGS","2011.0"
"4249355","movie","犯罪","category","BELONGS","2011.0"
"4304402","movie","剧情","category","BELONGS","2011.0"
"4304402","movie","动作","category","BELONGS","2011.0"
"4304402","movie","惊悚","category","BELONGS","2011.0"
"4304402","movie","犯罪","category","BELONGS","2011.0"
"1291838","movie","爱情","category","BELONGS","1992.0"
"1291838","movie","动画","category","BELONGS","1992.0"
"1291838","movie","奇幻","category","BELONGS","1992.0"
"1291838","movie","冒险","category","BELONGS","1992.0"
"1428581","movie","动画","category","BELONGS","1983.0"
"1294417","movie","动作","category","BELONGS","1992.0"
"1294417","movie","武侠","category","BELONGS","1992.0"
"1294417","movie","古装","category","BELONGS","1992.0"
"1306505","movie","剧情","category","BELONGS","1987.0"
"1306505","movie","战争","category","BELONGS","1987.0"
"2357162","movie","喜剧","category","BELONGS","2009.0"
"2357162","movie","动画","category","BELONGS","2009.0"
"2357162","movie","冒险","category","BELONGS","2009.0"
"20388223","movie","剧情","category","BELONGS","2013.0"
"20388223","movie","动作","category","BELONGS","2013.0"
"20388223","movie","运动","category","BELONGS","2013.0"
"1806555","movie","喜剧","category","BELONGS","2007.0"
"1806555","movie","动作","category","BELONGS","2007.0"
"1292225","movie","剧情","category","BELONGS","1980.0"
"1292225","movie","悬疑","category","BELONGS","1980.0"
"1292225","movie","恐怖","category","BELONGS","1980.0"
"1308741","movie","剧情","category","BELONGS","2005.0"
"1308741","movie","喜剧","category","BELONGS","2005.0"
"1308741","movie","爱情","category","BELONGS","2005.0"
"4798707","movie","剧情","category","BELONGS","2012.0"
"4798707","movie","爱情","category","BELONGS","2012.0"
"3231742","movie","动作","category","BELONGS","2013.0"
"3231742","movie","科幻","category","BELONGS","2013.0"
"3230459","movie","剧情","category","BELONGS","2008.0"
"3230459","movie","爱情","category","BELONGS","2008.0"
"3230459","movie","犯罪","category","BELONGS","2008.0"
"1300555","movie","喜剧","category","BELONGS","1985.0"
"1300555","movie","科幻","category","BELONGS","1985.0"
"1300555","movie","冒险","category","BELONGS","1985.0"
"1306939","movie","剧情","category","BELONGS","1991.0"
"1306939","movie","家庭","category","BELONGS","1991.0"
"1301168","movie","剧情","category","BELONGS","2000.0"
"1301168","movie","动作","category","BELONGS","2000.0"
"1301168","movie","爱情","category","BELONGS","2000.0"
"1301168","movie","武侠","category","BELONGS","2000.0"
"1301168","movie","古装","category","BELONGS","2000.0"
"5360889","movie","剧情","category","BELONGS","2012.0"
"5360889","movie","爱情","category","BELONGS","2012.0"
"5360889","movie","儿童","category","BELONGS","2012.0"
"1293145","movie","剧情","category","BELONGS","1993.0"
"1293145","movie","同性","category","BELONGS","1993.0"
"1309055","movie","奇幻","category","BELONGS","2005.0"
"1309055","movie","冒险","category","BELONGS","2005.0"
"6538833","movie","剧情","category","BELONGS","2013.0"
"6538833","movie","家庭","category","BELONGS","2013.0"
"10772258","movie","喜剧","category","BELONGS","2012.0"
"10772258","movie","动画","category","BELONGS","2012.0"
"1293351","movie","喜剧","category","BELONGS","1996.0"
"1293351","movie","动作","category","BELONGS","1996.0"
"1303815","movie","喜剧","category","BELONGS","2003.0"
"1303815","movie","犯罪","category","BELONGS","2003.0"
"1303246","movie","悬疑","category","BELONGS","2002.0"
"1303246","movie","惊悚","category","BELONGS","2002.0"
"1950148","movie","剧情","category","BELONGS","2007.0"
"1950148","movie","爱情","category","BELONGS","2007.0"
"1950148","movie","悬疑","category","BELONGS","2007.0"
"1950148","movie","战争","category","BELONGS","2007.0"
"3275168","movie","剧情","category","BELONGS","2009.0"
"3275168","movie","同性","category","BELONGS","2009.0"
"1293323","movie","剧情","category","BELONGS","1991.0"
"1295647","movie","剧情","category","BELONGS","1997.0"
"1295647","movie","科幻","category","BELONGS","1997.0"
"4861627","movie","剧情","category","BELONGS","2010.0"
"1300618","movie","动作","category","BELONGS","1997.0"
"1300618","movie","惊悚","category","BELONGS","1997.0"
"1300618","movie","犯罪","category","BELONGS","1997.0"
"4237879","movie","喜剧","category","BELONGS","2010.0"
"10576419","movie","剧情","category","BELONGS","2013.0"
"10576419","movie","家庭","category","BELONGS","2013.0"
"1437342","movie","喜剧","category","BELONGS","2006.0"
"1437342","movie","动画","category","BELONGS","2006.0"
"1437342","movie","冒险","category","BELONGS","2006.0"
"1309199","movie","喜剧","category","BELONGS","2005.0"
"1309199","movie","动作","category","BELONGS","2005.0"
"1309199","movie","爱情","category","BELONGS","2005.0"
"1293434","movie","剧情","category","BELONGS","1998.0"
"1293434","movie","动作","category","BELONGS","1998.0"
"1293434","movie","悬疑","category","BELONGS","1998.0"
"1293434","movie","惊悚","category","BELONGS","1998.0"
"1293434","movie","犯罪","category","BELONGS","1998.0"
"1937502","movie","剧情","category","BELONGS","2007.0"
"5308265","movie","喜剧","category","BELONGS","2013.0"
"5308265","movie","奇幻","category","BELONGS","2013.0"
"5308265","movie","冒险","category","BELONGS","2013.0"
"1299080","movie","悬疑","category","BELONGS","1954.0"
"1299080","movie","惊悚","category","BELONGS","1954.0"
"3399559","movie","喜剧","category","BELONGS","2009.0"
"3550132","movie","剧情","category","BELONGS","2009.0"
"3550132","movie","喜剧","category","BELONGS","2009.0"
"3550132","movie","音乐","category","BELONGS","2009.0"
"1293527","movie","剧情","category","BELONGS","1998.0"
"1293527","movie","犯罪","category","BELONGS","1998.0"
"1857099","movie","剧情","category","BELONGS","2007.0"
"1857099","movie","惊悚","category","BELONGS","2007.0"
"1857099","movie","犯罪","category","BELONGS","2007.0"
"1300056","movie","剧情","category","BELONGS","1959.0"
"1300056","movie","犯罪","category","BELONGS","1959.0"
"1921583","movie","剧情","category","BELONGS","2010.0"
"1921583","movie","动画","category","BELONGS","2010.0"
"1308804","movie","剧情","category","BELONGS","2004.0"
"1308804","movie","爱情","category","BELONGS","2004.0"
"1291588","movie","剧情","category","BELONGS","1991.0"
"1291588","movie","爱情","category","BELONGS","1991.0"
"1291588","movie","动画","category","BELONGS","1991.0"
"1292337","movie","剧情","category","BELONGS","2004.0"
"1291842","movie","剧情","category","BELONGS","1989.0"
"1291842","movie","喜剧","category","BELONGS","1989.0"
"1291842","movie","爱情","category","BELONGS","1989.0"
"1297102","movie","剧情","category","BELONGS","1998.0"
"1297102","movie","喜剧","category","BELONGS","1998.0"
"1297102","movie","爱情","category","BELONGS","1998.0"
"1297102","movie","家庭","category","BELONGS","1998.0"
"1297102","movie","儿童","category","BELONGS","1998.0"
"1424334","movie","剧情","category","BELONGS","1960.0"
"1424334","movie","惊悚","category","BELONGS","1960.0"
"1424334","movie","犯罪","category","BELONGS","1960.0"
"6097775","movie","剧情","category","BELONGS","2012.0"
"6097775","movie","喜剧","category","BELONGS","2012.0"
"6097775","movie","爱情","category","BELONGS","2012.0"
"1300616","movie","喜剧","category","BELONGS","2001.0"
"1300616","movie","动作","category","BELONGS","2001.0"
"1300616","movie","犯罪","category","BELONGS","2001.0"
"2063528","movie","剧情","category","BELONGS","2007.0"
"3212221","movie","剧情","category","BELONGS","2009.0"
"3212221","movie","动画","category","BELONGS","2009.0"
"3212221","movie","奇幻","category","BELONGS","2009.0"
"3233761","movie","喜剧","category","BELONGS","2009.0"
"1292047","movie","剧情","category","BELONGS","1994.0"
"1292047","movie","爱情","category","BELONGS","1994.0"
"1301106","movie","剧情","category","BELONGS","1999.0"
"1301106","movie","爱情","category","BELONGS","1999.0"
"2124724","movie","剧情","category","BELONGS","2007.0"
"2124724","movie","爱情","category","BELONGS","2007.0"
"2124724","movie","音乐","category","BELONGS","2007.0"
"2124724","movie","奇幻","category","BELONGS","2007.0"
"1433990","movie","剧情","category","BELONGS","2003.0"
"1433990","movie","传记","category","BELONGS","2003.0"
"1293013","movie","动作","category","BELONGS","1996.0"
"1293013","movie","科幻","category","BELONGS","1996.0"
"1293013","movie","冒险","category","BELONGS","1996.0"
"1293013","movie","灾难","category","BELONGS","1996.0"
"2051007","movie","剧情","category","BELONGS","2010.0"
"2051007","movie","奇幻","category","BELONGS","2010.0"
"2051007","movie","冒险","category","BELONGS","2010.0"
"1307694","movie","剧情","category","BELONGS","2003.0"
"1307694","movie","动作","category","BELONGS","2003.0"
"1307694","movie","惊悚","category","BELONGS","2003.0"
"1307694","movie","犯罪","category","BELONGS","2003.0"
"1885124","movie","剧情","category","BELONGS","2009.0"
"1885124","movie","爱情","category","BELONGS","2009.0"
"1885124","movie","悬疑","category","BELONGS","2009.0"
"1885124","movie","奇幻","category","BELONGS","2009.0"
"1308843","movie","动作","category","BELONGS","2004.0"
"1308843","movie","科幻","category","BELONGS","2004.0"
"1308843","movie","悬疑","category","BELONGS","2004.0"
"1308843","movie","惊悚","category","BELONGS","2004.0"
"1306664","movie","剧情","category","BELONGS","2000.0"
"1306664","movie","惊悚","category","BELONGS","2000.0"
"1306664","movie","战争","category","BELONGS","2000.0"
"1297880","movie","剧情","category","BELONGS","1986.0"
"1297880","movie","爱情","category","BELONGS","1986.0"
"2044089","movie","剧情","category","BELONGS","2008.0"
"2044089","movie","喜剧","category","BELONGS","2008.0"
"2044089","movie","犯罪","category","BELONGS","2008.0"
"6386345","movie","剧情","category","BELONGS","2012.0"
"6386345","movie","喜剧","category","BELONGS","2012.0"
"6386345","movie","爱情","category","BELONGS","2012.0"
"1293315","movie","剧情","category","BELONGS","1989.0"
"4230918","movie","剧情","category","BELONGS","2010.0"
"4230918","movie","家庭","category","BELONGS","2010.0"
"1301746","movie","惊悚","category","BELONGS","2001.0"
"1301746","movie","犯罪","category","BELONGS","2001.0"
"1295045","movie","剧情","category","BELONGS","1999.0"
"1295045","movie","惊悚","category","BELONGS","1999.0"
"1295045","movie","犯罪","category","BELONGS","1999.0"
"3660428","movie","剧情","category","BELONGS","2010.0"
"3660428","movie","悬疑","category","BELONGS","2010.0"
"3660428","movie","惊悚","category","BELONGS","2010.0"
"1294183","movie","剧情","category","BELONGS","2000.0"
"1294183","movie","科幻","category","BELONGS","2000.0"
"1294183","movie","惊悚","category","BELONGS","2000.0"
"1294183","movie","家庭","category","BELONGS","2000.0"
"1294183","movie","犯罪","category","BELONGS","2000.0"
"1307542","movie","剧情","category","BELONGS","2003.0"
"1307542","movie","喜剧","category","BELONGS","2003.0"
"1307542","movie","犯罪","category","BELONGS","2003.0"
"1292529","movie","剧情","category","BELONGS","1999.0"
"1292529","movie","爱情","category","BELONGS","1999.0"
"1292529","movie","科幻","category","BELONGS","1999.0"
"1292529","movie","奇幻","category","BELONGS","1999.0"
"3071441","movie","剧情","category","BELONGS","2014.0"
"3071441","movie","动作","category","BELONGS","2014.0"
"3071441","movie","科幻","category","BELONGS","2014.0"
"3071441","movie","灾难","category","BELONGS","2014.0"
"4164444","movie","剧情","category","BELONGS","2010.0"
"4164444","movie","惊悚","category","BELONGS","2010.0"
"4164444","movie","传记","category","BELONGS","2010.0"
"4164444","movie","冒险","category","BELONGS","2010.0"
"1441238","movie","剧情","category","BELONGS","2006.0"
"1441238","movie","爱情","category","BELONGS","2006.0"
"1297223","movie","喜剧","category","BELONGS","1992.0"
"1297223","movie","动作","category","BELONGS","1992.0"
"1297223","movie","武侠","category","BELONGS","1992.0"
"1297223","movie","古装","category","BELONGS","1992.0"
"3430271","movie","剧情","category","BELONGS","2009.0"
"3041749","movie","剧情","category","BELONGS","2009.0"
"3041749","movie","家庭","category","BELONGS","2009.0"
"1292048","movie","剧情","category","BELONGS","1993.0"
"1292048","movie","爱情","category","BELONGS","1993.0"
"1292288","movie","剧情","category","BELONGS","1941.0"
"1292288","movie","悬疑","category","BELONGS","1941.0"
"1292267","movie","喜剧","category","BELONGS","2005.0"
"1292267","movie","科幻","category","BELONGS","2005.0"
"1292267","movie","冒险","category","BELONGS","2005.0"
"2146991","movie","动作","category","BELONGS","2009.0"
"2146991","movie","科幻","category","BELONGS","2009.0"
"1291584","movie","动作","category","BELONGS","2004.0"
"1291584","movie","惊悚","category","BELONGS","2004.0"
"1291584","movie","犯罪","category","BELONGS","2004.0"
"1308833","movie","剧情","category","BELONGS","2004.0"
"1308833","movie","爱情","category","BELONGS","2004.0"
"1308833","movie","犯罪","category","BELONGS","2004.0"
"2124703","movie","喜剧","category","BELONGS","2009.0"
"2124703","movie","动作","category","BELONGS","2009.0"
"2124703","movie","冒险","category","BELONGS","2009.0"
"1421809","movie","剧情","category","BELONGS","2005.0"
"1421809","movie","爱情","category","BELONGS","2005.0"
"3269068","movie","喜剧","category","BELONGS","2013.0"
"3269068","movie","动画","category","BELONGS","2013.0"
"3269068","movie","家庭","category","BELONGS","2013.0"
"3269068","movie","奇幻","category","BELONGS","2013.0"
"1329936","movie","剧情","category","BELONGS","1996.0"
"1329936","movie","喜剧","category","BELONGS","1996.0"
"1329936","movie","动作","category","BELONGS","1996.0"
"1329936","movie","爱情","category","BELONGS","1996.0"
"1295873","movie","剧情","category","BELONGS","1948.0"
"1295873","movie","犯罪","category","BELONGS","1948.0"
"1981242","movie","剧情","category","BELONGS","2008.0"
"1981242","movie","爱情","category","BELONGS","2008.0"
"1300282","movie","科幻","category","BELONGS","1999.0"
"1300282","movie","悬疑","category","BELONGS","1999.0"
"1300282","movie","惊悚","category","BELONGS","1999.0"
"1293708","movie","剧情","category","BELONGS","1998.0"
"1293708","movie","音乐","category","BELONGS","1998.0"
"1293708","movie","传记","category","BELONGS","1998.0"
"3737102","movie","剧情","category","BELONGS","2010.0"
"1293838","movie","动作","category","BELONGS","1977.0"
"1293838","movie","科幻","category","BELONGS","1977.0"
"1293838","movie","奇幻","category","BELONGS","1977.0"
"1293838","movie","冒险","category","BELONGS","1977.0"
"6890730","movie","剧情","category","BELONGS","2012.0"
"6890730","movie","动作","category","BELONGS","2012.0"
"6890730","movie","犯罪","category","BELONGS","2012.0"
"2982823","movie","剧情","category","BELONGS","2007.0"
"2982823","movie","动画","category","BELONGS","2007.0"
"19945757","movie","剧情","category","BELONGS","2012.0"
"19945757","movie","喜剧","category","BELONGS","2012.0"
"1322848","movie","剧情","category","BELONGS","1964.0"
"1322848","movie","喜剧","category","BELONGS","1964.0"
"1292268","movie","剧情","category","BELONGS","1990.0"
"1292268","movie","喜剧","category","BELONGS","1990.0"
"1292268","movie","传记","category","BELONGS","1990.0"
"1292268","movie","犯罪","category","BELONGS","1990.0"
"1291868","movie","剧情","category","BELONGS","1992.0"
"1291868","movie","爱情","category","BELONGS","1992.0"
"1291868","movie","情色","category","BELONGS","1992.0"
"1291868","movie","传记","category","BELONGS","1992.0"
"11525673","movie","剧情","category","BELONGS","2014.0"
"11525673","movie","喜剧","category","BELONGS","2014.0"
"25798222","movie","剧情","category","BELONGS","2014.0"
"25798222","movie","家庭","category","BELONGS","2014.0"
"4202982","movie","喜剧","category","BELONGS","2014.0"
"4202982","movie","动画","category","BELONGS","2014.0"
"4202982","movie","奇幻","category","BELONGS","2014.0"
"4202982","movie","冒险","category","BELONGS","2014.0"
